X Y gold_grade
-1480.35 -25294.78 21.9818
-1490.71 -25355.84 44.9433
-1388.8 -25302.28 62.7049
-1331.3 -25485.1 49.764
-1349.45 -25434.17 22.7864
-1479.66 -25341.19 82.6445
-1449.41 -25309.75 71.4033
-1304.66 -25273.74 44.9774
-1400.53 -25265.25 26.506
-1442.92 -25406.81 66.3072
-1278.68 -25474.41 46.0481
-1361.55 -25425.65 12.4226
-1447.53 -25463.0 88.5487
-1485.91 -25419.67 125.9595
-1361.59 -25299.15 114.5005
-1361.39 -25270.34 158.6585
-1469.98 -25373.98 34.2397
-1416.49 -25283.48 172.0869
-1474.88 -25263.58 50.5119
-1373.56 -25337.98 34.7115
-1389.48 -25290.99 95.1764
-1473.46 -25263.12 37.1621
-1439.48 -25416.87 54.1181
-1341.27 -25267.9 62.3644
-1327.37 -25478.09 44.4097
-1469.6 -25371.2 62.7182
-1322.02 -25259.21 96.6514
-1468.96 -25358.89 63.9965
-1342.44 -25484.63 31.7881
-1368.01 -25352.96 137.5026
-1458.1 -25359.79 99.7504
-1454.96 -25396.2 44.9342
-1489.83 -25416.51 177.3533
-1405.17 -25373.37 69.6319
-1463.94 -25344.86 71.6804
-1307.91 -25492.27 28.5892
-1409.38 -25370.5 45.2533
-1330.62 -25439.34 22.4994
-1341.21 -25478.25 18.5543
-1448.56 -25390.99 30.8531
-1322.58 -25455.43 16.7711
-1414.83 -25320.86 34.3883
-1248.97 -25455.27 135.7248
-1490.82 -25355.92 77.4898
-1317.21 -25409.76 41.9999
-1379.89 -25451.36 49.2078
-1394.59 -25346.1 136.3979
-1474.58 -25458.83 80.9635
-1413.77 -25422.06 90.5823
-1449.96 -25344.96 41.1193
-1357.87 -25301.95 84.9364
-1352.09 -25263.62 146.9634
-1379.68 -25461.8 82.8442
-1419.45 -25331.29 24.544
-1342.08 -25425.18 23.9191
-1313.7 -25413.15 44.9975
-1268.72 -25476.91 29.1187
-1492.48 -25371.83 12.0105
-1330.02 -25276.51 34.3814
-1460.74 -25362.49 59.3084
-1334.6 -25482.8 37.701
-1364.17 -25477.91 20.4251
-1451.65 -25398.49 21.6943
-1346.0 -25453.16 10.7248
-1319.19 -25483.18 30.8606
-1452.53 -25410.41 18.2364
-1478.56 -25380.46 21.7404
-1416.88 -25411.72 79.1589
-1298.31 -25474.25 37.1142
-1441.93 -25420.75 33.0744
-1436.81 -25436.73 61.3485
-1481.84 -25368.08 7.8364
-1454.82 -25434.58 30.7043
-1477.97 -25405.33 105.3095
-1413.72 -25406.93 123.6219
-1378.37 -25339.46 42.6168
-1333.76 -25462.11 16.6448
-1434.95 -25356.25 56.0813
-1407.85 -25287.83 52.552
-1429.0 -25404.28 97.0544
-1411.35 -25284.98 107.6228
-1342.1 -25310.26 56.2955
-1435.93 -25294.27 89.5841
-1263.74 -25478.16 40.7821
-1341.39 -25439.85 19.2368
-1478.44 -25418.18 45.0168
-1396.25 -25296.39 89.1643
-1375.44 -25464.38 36.1965
-1378.55 -25368.78 69.5541
-1399.98 -25376.84 47.8548
-1387.07 -25347.0 64.2384
-1338.46 -25460.59 15.7274
-1330.47 -25251.6 71.8183
-1469.72 -25355.97 46.3009
-1346.17 -25422.71 17.7853
-1417.5 -25420.52 49.7173
-1430.89 -25390.17 45.1518
-1447.67 -25309.77 58.025
-1249.14 -25319.31 31.9519
-1429.16 -25429.81 27.0853
-1328.0 -25487.4 65.3384
-1436.83 -25399.08 40.2204
-1447.85 -25371.04 34.9594
-1418.5 -25338.71 18.0501
-1385.71 -25293.84 81.636
-1466.54 -25343.06 77.0123
-1485.66 -25403.44 96.1609
-1363.45 -25353.82 159.9341
-1424.12 -25374.68 28.9649
-1256.0 -25292.63 56.6845
-1342.67 -25458.22 13.3527
-1457.81 -25381.64 69.6906
-1484.02 -25461.33 34.7354
-1252.38 -25295.68 39.8519
-1413.51 -25399.23 57.6359
-1324.91 -25256.74 146.1345
-1245.64 -25459.08 186.9504
-1325.98 -25279.25 49.2404
-1377.35 -25470.49 63.0667
-1418.65 -25356.99 41.8799
-1368.32 -25442.45 34.9667
-1457.17 -25417.12 13.1054
-1425.1 -25337.81 9.5404
-1425.68 -25398.75 53.3671
-1484.91 -25268.7 76.1736
-1480.62 -25349.8 88.9001
-1463.95 -25303.86 10.8004
-1424.94 -25406.89 81.8094
-1465.79 -25355.94 97.9109
-1380.93 -25256.4 110.7818
-1321.4 -25492.0 62.0438
-1477.33 -25492.52 75.2998
-1382.02 -25498.71 28.4307
-1385.64 -25487.26 18.4608
-1456.61 -25365.64 55.1201
-1398.65 -25488.51 29.9756
-1441.42 -25434.56 77.0042
-1491.61 -25362.29 26.3697
-1452.53 -25420.17 16.4991
-1353.98 -25304.69 92.0345
-1303.67 -25446.95 21.4058
-1339.07 -25410.02 37.582
-1354.57 -25498.28 90.2879
-1334.99 -25412.6 37.7322
-1310.4 -25268.83 100.3301
-1482.88 -25333.09 86.7635
-1445.5 -25385.83 18.3397
-1355.68 -25418.09 20.9812
-1330.38 -25304.61 23.7949
-1242.95 -25489.21 54.0664
-1435.32 -25419.52 66.9216
-1478.86 -25261.75 56.4438
-1397.19 -25285.58 58.614
-1349.92 -25286.29 78.5589
-1443.3 -25364.26 37.4017
-1440.96 -25396.23 50.3149
-1465.75 -25379.62 58.3298
-1426.31 -25273.3 49.5747
-1368.57 -25475.44 21.9381
-1448.44 -25400.7 22.9072
-1436.04 -25349.36 34.0668
-1423.0 -25276.68 72.3355
-1409.72 -25378.15 51.8415
-1482.18 -25454.54 118.9042
-1372.96 -25472.96 35.1156
-1441.71 -25374.71 21.48
-1333.74 -25273.59 57.4979
-1469.54 -25462.44 66.7106
-1479.87 -25370.2 8.3347
-1454.45 -25286.92 13.5095
-1447.54 -25361.43 24.8657
-1442.69 -25350.72 34.6315
-1403.81 -25290.77 38.3817
-1405.33 -25329.9 30.7817
-1386.18 -25496.16 23.1962
-1411.67 -25399.74 83.2877
-1446.45 -25418.0 31.2539
-1475.48 -25344.0 136.2224
-1491.27 -25311.35 23.6044
-1385.91 -25350.08 77.9053
-1342.77 -25292.44 50.5743
-1447.36 -25321.63 32.9313
-1470.65 -25438.87 28.5315
-1481.75 -25401.9 195.6371
-1316.2 -25264.07 64.8684
-1371.95 -25493.78 51.3556
-1432.97 -25426.86 42.9728
-1426.99 -25424.89 35.7366
-1431.34 -25412.0 51.2499
-1251.66 -25484.58 52.2082
-1464.1 -25380.8 32.7453
-1413.67 -25376.97 57.182
-1352.92 -25477.09 18.115
-1420.24 -25349.49 10.6688
-1297.0 -25466.77 32.6199
-1456.07 -25355.83 49.6559
-1487.23 -25412.93 88.828
-1339.91 -25303.02 35.8062
-1420.96 -25418.18 74.1853
-1443.74 -25373.73 13.0724
-1334.95 -25303.85 34.0034
-1442.48 -25448.38 17.3847
-1346.83 -25309.11 41.1581
-1349.92 -25449.86 22.4215
-1389.88 -25274.12 96.7635
-1373.75 -25441.54 96.7028
-1474.43 -25366.72 23.7043
-1470.56 -25340.67 54.3884
-1488.94 -25456.94 45.5839
-1352.42 -25468.53 7.0588
-1422.97 -25390.94 36.9658
-1431.71 -25453.15 39.3222
-1351.85 -25403.11 43.5138
-1432.67 -25369.24 35.1055
-1439.27 -25302.24 53.1073
-1332.73 -25497.58 56.1736
-1473.9 -25371.61 18.4451
-1463.33 -25429.33 20.8483
-1437.74 -25390.96 47.3387
-1448.31 -25421.86 33.686
-1333.35 -25249.21 49.8203
-1309.68 -25415.7 70.5157
-1433.81 -25393.8 35.0139
-1485.9 -25365.34 15.6078
-1358.3 -25444.01 38.5727
-1393.44 -25271.15 75.4101
-1435.52 -25330.98 20.5997
-1443.18 -25299.11 164.6631
-1486.31 -25302.73 13.2585
-1453.61 -25387.5 28.5827
-1483.56 -25338.88 82.5256
-1369.27 -25264.73 124.2362
-1391.84 -25344.82 54.6114
-1404.67 -25279.66 35.1008
-1474.46 -25408.66 89.8054
-1350.77 -25421.07 20.6085
-1303.94 -25494.85 28.6928
-1488.19 -25475.13 52.3399
-1436.32 -25335.19 33.2283
-1482.91 -25298.93 11.5023
-1466.13 -25464.18 72.8799
-1403.65 -25261.62 109.3064
-1406.63 -25348.31 64.1877
-1485.49 -25398.49 81.9745
-1430.98 -25308.69 53.344
-1416.87 -25397.04 70.7108
-1422.67 -25432.39 28.8044
-1366.14 -25437.41 45.9689
-1445.77 -25311.38 78.9712
-1438.17 -25407.3 78.0762
-1318.1 -25494.3 37.0437
-1330.91 -25415.19 36.1461
-1363.32 -25471.8 35.5033
-1489.55 -25400.11 47.291
-1452.24 -25368.34 39.2815
-1457.77 -25304.66 21.7741
-1380.73 -25488.83 18.5176
-1461.88 -25302.18 27.3937
-1383.65 -25348.98 90.6723
-1481.73 -25490.41 52.9344
-1311.5 -25498.9 26.0868
-1482.06 -25378.28 23.0625
-1488.78 -25495.64 65.5645
-1470.79 -25376.7 19.1895
-1259.89 -25289.69 20.0442
-1492.09 -25251.04 22.4676
-1434.8 -25387.55 36.7
-1488.74 -25307.02 19.0771
-1465.15 -25464.87 73.2066
-1410.28 -25376.99 35.9362
-1443.87 -25343.46 64.0361
-1400.17 -25293.67 45.1817
-1357.52 -25428.49 37.0009
-1472.09 -25385.21 74.1191
-1448.26 -25411.87 21.1589
-1406.6 -25257.77 52.7961
-1432.76 -25401.54 44.2132
-1429.82 -25396.19 46.3838
-1451.24 -25312.26 25.2787
-1381.74 -25468.02 103.2174
-1414.31 -25341.69 18.2104
-1467.4 -25348.82 172.8102
-1448.16 -25340.4 31.9113
-1442.34 -25381.95 25.625
-1427.56 -25337.14 7.546
-1422.0 -25401.64 59.7856
-1376.34 -25491.31 48.1103
-1398.37 -25269.35 40.8592
-1432.15 -25357.13 41.6445
-1377.23 -25259.28 225.7607
-1473.53 -25374.59 17.2156
-1418.99 -25318.04 46.5197
-1477.11 -25373.14 11.6585
-1377.68 -25350.94 65.5992
-1473.57 -25459.84 80.1626
-1470.77 -25412.32 53.4873
-1485.5 -25376.3 25.9254
-1470.67 -25461.38 83.0782
-1419.06 -25260.65 64.745
-1455.76 -25418.13 21.4347
-1476.53 -25277.01 48.1875
-1347.77 -25405.69 35.1876
-1323.15 -25480.39 60.4927
-1412.28 -25355.81 53.8945
-1414.44 -25359.81 105.9134
-1415.5 -25284.58 81.0397
-1453.73 -25361.97 33.3386
-1416.11 -25264.71 66.1561
-1487.63 -25364.97 16.0185
-1449.81 -25384.38 25.3877
-1482.91 -25360.99 12.5737
-1420.92 -25409.38 83.4915
-1439.48 -25327.59 46.2405
-1366.56 -25251.93 58.658
-1434.33 -25426.3 67.3952
-1460.38 -25353.21 90.4698
-1359.36 -25464.1 16.2442
-1337.47 -25426.82 28.8592
-1443.87 -25414.37 25.2944
-1316.58 -25468.87 20.3824
-1381.75 -25296.78 71.8976
-1333.5 -25488.42 86.0968
-1426.59 -25439.78 38.0724
-1483.14 -25259.4 74.9816
-1445.3 -25290.64 55.4751
-1325.11 -25464.58 16.1573
-1400.63 -25379.05 82.6515
-1343.69 -25408.28 27.5285
-1408.28 -25394.25 66.3483
-1423.12 -25339.4 12.3746
-1445.8 -25322.79 46.0831
-1440.07 -25346.62 38.0612
-1388.27 -25367.94 48.7862
-1437.63 -25328.77 48.9472
-1435.27 -25305.81 83.6043
-1474.86 -25338.39 120.4993
-1311.9 -25489.86 32.1846
-1419.75 -25280.22 101.5082
-1353.83 -25283.4 129.4402
-1299.49 -25497.5 20.792
-1443.25 -25381.75 30.7471
-1461.87 -25391.81 27.8643
-1478.79 -25364.19 17.6487
-1461.97 -25382.49 56.1837
-1386.14 -25465.54 77.9507
-1462.11 -25379.62 40.6457
-1372.85 -25351.92 168.1888
-1382.43 -25280.13 86.0559
-1424.95 -25392.21 56.3384
-1443.33 -25324.71 17.1878
-1484.44 -25347.33 87.3164
-1447.21 -25295.85 65.1696
-1301.36 -25464.58 24.7077
-1416.16 -25405.43 103.5452
-1477.31 -25290.64 36.1205
-1394.5 -25491.06 34.9032
-1315.26 -25486.11 39.3804
-1422.07 -25329.33 21.2757
-1478.34 -25409.7 111.4568
-1492.32 -25472.41 20.4705
-1313.15 -25266.15 127.2363
-1362.27 -25498.99 63.0838
-1458.4 -25393.97 37.3523
-1479.27 -25335.96 35.8579
-1481.9 -25406.77 72.523
-1427.18 -25351.7 40.1759
-1417.86 -25404.32 93.4769
-1393.3 -25288.32 54.258
-1446.93 -25445.91 49.5698
-1385.65 -25320.4 73.1439
-1491.34 -25409.9 49.3974
-1465.39 -25373.73 29.2488
-1321.71 -25444.62 15.4317
-1288.28 -25471.15 52.8962
-1438.46 -25384.76 27.2814
-1327.6 -25254.24 72.8531
-1318.33 -25499.01 56.9052
-1308.23 -25444.25 16.7519
-1489.01 -25373.89 9.3387
-1249.02 -25299.29 40.4631
-1422.09 -25256.82 144.0646
-1390.03 -25484.79 22.8248
-1440.67 -25292.42 130.3206
-1353.83 -25337.79 80.8028
-1439.86 -25450.23 28.833
-1416.5 -25352.7 24.5181
-1422.55 -25427.54 26.3706
-1245.5 -25302.89 19.042
-1428.59 -25371.88 40.6829
-1353.49 -25431.33 56.2173
-1486.73 -25358.65 22.8718
-1439.43 -25379.25 25.996
-1466.26 -25441.45 27.4724
-1409.38 -25254.21 78.2861
-1341.54 -25455.72 12.7284
-1320.85 -25466.73 32.4367
-1479.71 -25479.9 52.2162
-1453.81 -25381.99 28.1333
-1324.7 -25489.7 112.075
-1490.89 -25427.49 85.9745
-1476.01 -25352.2 75.8173
-1324.99 -25305.27 36.7603
-1438.81 -25353.63 54.8922
-1314.22 -25459.98 15.8165
-1459.14 -25432.26 15.0497
-1438.02 -25316.62 59.8409
-1434.83 -25409.74 41.7443
-1429.05 -25390.12 37.3806
-1359.2 -25473.98 12.9247
-1345.42 -25437.01 11.2536
-1487.91 -25336.81 26.2927
-1389.74 -25348.18 173.8591
-1442.05 -25325.87 23.439
-1471.97 -25354.69 57.0312
-1305.72 -25462.39 16.2619
-1462.23 -25357.07 144.9662
-1426.92 -25311.9 44.0865
-1478.87 -25455.98 139.8202
-1413.77 -25321.89 43.5572
-1437.05 -25384.6 29.5122
-1293.65 -25475.81 30.3034
-1400.99 -25282.71 91.528
-1483.69 -25367.66 7.9533
-1436.35 -25451.59 18.9202
-1406.61 -25362.64 75.0232
-1337.23 -25270.61 43.1954
-1461.45 -25376.46 55.2073
-1430.08 -25323.12 44.2399
-1477.43 -25371.53 26.6579
-1344.56 -25481.9 22.7551
-1394.42 -25482.32 25.1895
-1357.76 -25445.24 33.2189
-1373.21 -25261.77 168.4782
-1427.08 -25311.97 52.2695
-1431.18 -25422.29 57.9157
-1348.74 -25479.49 16.9169
-1465.13 -25389.55 33.8683
-1426.85 -25392.72 46.6565
-1450.41 -25415.38 15.7139
-1478.03 -25369.93 16.6975
-1383.62 -25459.04 75.4948
-1484.05 -25477.28 53.6771
-1322.17 -25496.13 83.2832
-1420.68 -25394.52 28.0282
-1355.44 -25260.84 112.0574
-1319.1 -25261.7 153.3344
-1446.03 -25347.85 35.3945
-1349.94 -25307.5 50.6713
-1352.64 -25447.12 28.8898
-1415.62 -25388.94 100.5529
-1492.42 -25293.63 42.5777
-1489.82 -25362.71 37.2245
-1318.2 -25457.25 13.6148
-1471.47 -25346.51 99.8627
-1292.64 -25468.96 61.1379
-1390.34 -25493.61 29.6523
-1374.95 -25286.22 89.297
-1337.35 -25494.33 68.4429
-1358.58 -25495.61 72.0141
-1307.48 -25271.28 59.3917
-1429.44 -25334.8 11.396
-1378.64 -25283.13 159.7181
-1456.34 -25447.86 37.3898
-1362.58 -25492.94 42.3358
-1395.81 -25319.67 72.4883
-1450.02 -25288.95 49.7961
-1424.53 -25416.21 57.95
-1400.73 -25319.88 27.1298
-1338.83 -25295.53 17.9304
-1358.89 -25337.9 84.4797
-1345.53 -25472.68 5.9322
-1349.06 -25470.56 6.5972
-1449.8 -25408.46 31.3447
-1477.71 -25457.19 97.8783
-1483.06 -25453.58 64.877
-1273.7 -25475.66 28.8346
-1488.33 -25344.89 59.3043
-1478.29 -25464.11 69.8943
-1423.15 -25354.4 42.2847
-1431.6 -25333.88 30.3834
-1331.73 -25475.48 58.659
-1462.29 -25444.15 47.0447
-1306.6 -25469.41 27.3395
-1452.83 -25291.48 46.88
-1420.04 -25377.41 40.3174
-1368.58 -25338.14 73.9078
-1338.53 -25487.59 40.5324
-1450.26 -25293.72 32.5417
-1355.98 -25466.47 13.9953
-1423.2 -25315.06 41.3327
-1337.9 -25480.5 60.4103
-1333.38 -25429.3 22.8452
-1444.92 -25393.44 23.5321
-1383.36 -25368.35 32.1243
-1371.33 -25466.64 40.8581
-1491.35 -25488.01 28.371
-1474.83 -25374.21 16.4741
-1311.81 -25441.69 18.8601
-1378.87 -25439.66 52.3192
-1443.82 -25424.49 70.2183
-1468.78 -25387.45 67.8121
-1427.9 -25414.0 48.6761
-1434.14 -25319.81 49.277
-1441.22 -25382.55 40.0822
-1457.85 -25379.38 37.7424
-1467.59 -25426.63 15.5265
-1300.08 -25449.51 30.6426
-1436.71 -25304.19 47.5202
-1437.89 -25379.23 20.9572
-1441.68 -25388.28 29.5747
-1469.69 -25376.91 16.7292
-1445.1 -25403.16 27.8845
-1326.17 -25441.98 22.2417
-1433.18 -25387.31 69.7082
-1362.22 -25440.71 31.2283
-1359.13 -25257.92 163.9822
-1474.68 -25436.17 33.4979
-1474.18 -25413.16 55.72
-1426.13 -25326.1 26.4782
-1409.56 -25326.97 17.9094
-1453.11 -25307.4 64.5727
-1363.63 -25337.81 76.6874
-1410.61 -25344.92 32.5465
-1449.19 -25317.78 65.861
-1301.67 -25276.22 39.6803
-1486.54 -25489.21 66.0227
-1450.43 -25438.24 30.6376
-1353.84 -25446.56 40.0453
-1451.92 -25460.07 152.1773
-1314.8 -25496.6 32.3779
-1408.36 -25359.25 98.8633
-1392.37 -25299.45 61.721
-1491.79 -25299.92 40.9325
-1386.19 -25277.07 131.0602
-1366.27 -25496.32 22.7272
-1484.3 -25497.57 70.8069
-1465.92 -25376.76 53.2352
-1457.95 -25446.57 47.0024
-1362.82 -25462.15 23.304
-1455.12 -25308.71 24.6532
-1362.7 -25255.07 86.2696
-1431.38 -25439.38 84.4263
-1452.06 -25358.71 44.908
-1396.13 -25342.46 100.0366
-1340.66 -25490.81 103.1234
-1452.32 -25388.01 20.1156
-1438.48 -25367.44 18.2243
-1459.77 -25306.38 14.7707
-1411.51 -25391.99 69.1818
-1346.41 -25289.42 60.7671
-1365.42 -25267.31 128.4499
-1337.14 -25310.52 46.9701
-1244.69 -25322.29 103.5763
-1367.34 -25469.34 28.7858
-1363.2 -25444.33 54.8475
-1369.59 -25457.82 49.1745
-1401.27 -25376.28 58.7007
-1406.92 -25379.51 74.3583
-1311.43 -25005.39 108.9261
-1355.58 -25045.16 77.466
-1404.12 -25187.78 60.7787
-1437.6 -25126.68 62.2394
-1376.96 -25238.67 134.7715
-1464.43 -25117.97 24.9535
-1275.0 -25062.16 83.324
-1273.35 -25194.49 49.4671
-1308.64 -25009.03 50.6277
-1449.94 -25106.72 45.1498
-1286.56 -25012.68 24.1259
-1487.62 -25054.36 70.3872
-1371.16 -25214.71 69.1106
-1419.8 -25184.02 72.7519
-1465.07 -25142.04 64.3641
-1319.9 -25193.69 33.1195
-1457.95 -25183.33 56.7915
-1294.59 -25132.98 28.6401
-1279.7 -25152.66 79.9824
-1416.47 -25156.26 66.8535
-1261.47 -25076.4 49.1502
-1283.76 -25116.98 31.9004
-1251.55 -25118.53 106.2619
-1259.08 -25062.13 45.3793
-1468.67 -25050.8 32.0731
-1279.51 -25109.16 43.2923
-1471.69 -25135.54 49.3811
-1284.33 -25045.63 57.0005
-1265.19 -25122.52 67.1506
-1321.27 -25165.59 39.1795
-1278.71 -25040.88 149.4385
-1454.75 -25144.98 45.8253
-1463.74 -25137.5 33.6375
-1287.86 -25164.97 127.9934
-1289.64 -25008.92 67.2509
-1327.76 -25025.39 93.1877
-1287.55 -25146.78 27.0036
-1304.95 -25107.2 54.2352
-1406.93 -25185.31 127.9282
-1334.06 -25018.36 30.2004
-1270.28 -25060.64 117.3026
-1474.27 -25236.45 103.4265
-1393.84 -25211.59 218.1149
-1346.31 -25040.37 75.9574
-1294.94 -25021.12 58.0939
-1429.92 -25139.5 48.2703
-1305.94 -25082.43 38.3741
-1437.23 -25205.89 55.5645
-1320.86 -25050.23 40.9908
-1440.97 -25202.51 57.0233
-1269.17 -25051.6 48.093
-1283.99 -25123.92 37.0389
-1475.9 -25177.95 30.2752
-1284.96 -25033.62 81.0148
-1258.34 -25128.87 77.328
-1367.72 -25130.49 9.7534
-1294.26 -25116.38 27.9851
-1297.7 -25116.98 27.1985
-1460.74 -25139.93 21.5503
-1379.44 -25185.57 48.1564
-1309.16 -25119.14 22.0575
-1336.16 -25195.02 31.5222
-1443.48 -25224.35 57.6213
-1459.56 -25105.3 74.6626
-1255.38 -25044.04 53.3076
-1371.5 -25127.52 14.785
-1310.1 -25037.46 73.2209
-1320.86 -25110.54 25.0213
-1436.89 -25133.06 65.7468
-1479.58 -25171.31 12.3043
-1284.59 -25185.98 50.994
-1251.91 -25047.43 71.8844
-1332.39 -25197.91 46.0652
-1317.05 -25021.52 52.1254
-1431.6 -25164.69 60.2466
-1420.39 -25238.98 51.3729
-1312.98 -25170.82 27.604
-1387.64 -25201.63 68.9337
-1451.64 -25147.39 26.0949
-1452.64 -25122.53 13.919
-1282.4 -25052.62 53.3303
-1349.87 -25148.01 15.952
-1291.03 -25179.05 36.0858
-1381.43 -25115.84 50.7484
-1472.84 -25129.99 28.5522
-1242.78 -25091.51 19.3729
-1472.01 -25181.29 43.3272
-1274.17 -25045.48 82.7734
-1283.16 -25175.02 64.7591
-1486.02 -25179.62 15.8879
-1310.41 -25028.32 58.0253
-1254.91 -25114.85 57.0932
-1320.32 -25005.5 66.7478
-1272.31 -25115.85 47.9759
-1286.42 -25162.4 87.7231
-1321.9 -25074.72 19.4396
-1489.69 -25176.89 28.4242
-1308.64 -25108.22 38.7463
-1412.18 -25239.7 35.4856
-1277.47 -25042.13 144.8025
-1255.69 -25099.5 57.9653
-1283.36 -25149.58 43.5528
-1265.15 -25155.57 14.3566
-1276.83 -25054.57 65.8918
-1277.33 -25190.51 79.359
-1315.03 -25027.03 61.6574
-1320.08 -25094.95 25.5776
-1302.27 -25025.43 30.2949
-1426.37 -25142.75 52.6493
-1298.93 -25138.04 47.2472
-1373.03 -25241.88 94.7153
-1347.6 -25236.81 39.3586
-1455.59 -25214.62 55.127
-1459.78 -25160.06 56.0783
-1440.46 -25129.74 41.8911
-1274.14 -25194.06 61.0382
-1311.84 -25061.73 23.4509
-1463.1 -25221.5 88.9977
-1445.21 -25225.68 66.157
-1305.47 -25122.18 55.0269
-1324.84 -25029.29 54.4642
-1245.37 -25088.54 33.6926
-1342.11 -25241.92 60.2767
-1288.83 -25028.44 99.0013
-1299.18 -25179.68 23.8772
-1451.18 -25119.96 26.6705
-1405.14 -25165.07 173.3539
-1293.56 -25194.5 28.5533
-1391.08 -25133.68 35.7494
-1312.58 -25100.88 78.0874
-1415.35 -25112.54 36.9085
-1409.98 -25182.75 76.0522
-1265.04 -25146.52 13.2029
-1459.82 -25146.83 47.1944
-1447.63 -25123.22 21.4331
-1317.54 -25054.12 18.7401
-1291.18 -25143.82 42.59
-1262.37 -25037.49 73.0562
-1460.85 -25237.34 38.6174
-1304.55 -25176.09 13.4983
-1330.09 -25062.67 17.794
-1354.42 -25146.24 18.6722
-1317.33 -25014.47 34.0173
-1343.97 -25189.07 13.6827
-1287.96 -25062.41 35.3014
-1335.53 -25053.44 32.0686
-1304.38 -25010.19 56.7987
-1267.5 -25144.48 24.926
-1333.44 -25012.43 34.4102
-1470.39 -25204.12 165.434
-1488.6 -25159.99 31.1802
-1341.91 -25139.29 49.4566
-1287.21 -25031.42 115.5549
-1305.21 -25146.95 53.2609
-1309.02 -25065.49 18.7294
-1364.83 -25070.24 33.8405
-1268.8 -25119.18 72.9973
-1262.16 -25143.46 32.4672
-1287.48 -25182.32 48.9482
-1269.66 -25197.96 41.6923
-1245.07 -25054.01 52.8414
-1445.9 -25222.39 40.7125
-1407.99 -25227.03 84.7492
-1384.77 -25203.96 45.4096
-1272.98 -25126.85 36.5973
-1420.53 -25153.52 45.8894
-1373.39 -25074.75 16.0137
-1314.04 -25024.39 36.2468
-1252.13 -25103.1 33.3831
-1305.01 -25111.57 82.9013
-1479.77 -25174.95 21.4771
-1475.27 -25061.98 100.5712
-1328.96 -25104.49 32.1699
-1479.1 -25128.53 18.6768
-1266.03 -25055.18 73.5993
-1320.72 -25206.88 32.6834
-1331.05 -25021.78 63.6067
-1309.86 -25016.93 31.0154
-1346.03 -25243.26 36.2934
-1433.47 -25136.38 40.8128
-1380.01 -25245.81 120.253
-1466.54 -25134.8 34.4005
-1308.61 -25104.0 110.5672
-1350.16 -25053.01 40.1894
-1292.06 -25024.78 50.0328
-1386.01 -25196.36 45.6148
-1258.79 -25095.7 38.0368
-1444.61 -25149.07 23.6035
-1275.13 -25044.37 94.1032
-1452.57 -25212.13 144.5672
-1362.4 -25060.18 68.3953
-1286.05 -25172.66 37.0922
-1467.63 -25154.02 32.4029
-1313.83 -25179.68 39.7097
-1388.49 -25211.23 123.1282
-1257.19 -25157.92 26.3872
-1269.12 -25063.19 69.3259
-1368.1 -25217.26 120.277
-1344.64 -25239.48 32.0273
-1281.96 -25037.52 120.0829
-1310.95 -25003.31 61.0693
-1271.59 -25212.4 46.5114
-1268.11 -25053.04 53.1866
-1332.78 -25058.51 13.6108
-1244.54 -25079.8 38.8202
-1436.88 -25158.5 143.0584
-1454.68 -25108.27 46.6032
-1430.11 -25174.34 78.0468
-1258.93 -25074.05 63.155
-1291.92 -25036.91 91.5111
-1378.44 -25202.41 53.4276
-1288.18 -25121.41 24.8444
-1458.7 -25210.74 77.7675
-1265.55 -25133.21 36.0776
-1359.73 -25064.45 41.8512
-1288.28 -25225.72 31.8682
-1388.92 -25109.97 25.5551
-1256.27 -25065.3 28.4464
-1256.39 -25077.51 22.1803
-1482.64 -25195.87 109.1645
-1323.02 -25033.87 50.7362
-1453.54 -25215.95 56.3289
-1439.69 -25155.36 87.8456
-1308.76 -25173.38 9.3352
-1411.65 -25115.66 72.6629
-1264.06 -25170.46 63.9311
-1419.36 -25175.39 51.9368
-1260.92 -25158.52 18.1941
-1397.23 -25217.78 98.92
-1262.36 -25058.62 36.9497
-1310.82 -25027.83 53.6574
-1402.59 -25124.9 25.6325
-1459.68 -25054.79 122.4845
-1295.28 -25092.09 30.4946
-1484.31 -25212.17 112.4715
-1258.79 -25040.48 59.8772
